,movie_id,movie_name,year,genre,overview,director,cast
1783,tt12788586,Perversion,2020,Drama,Perversion is story of Family where every member has different perversions.,Sandeep Patra,"Adiya, Natasha, Sneha, Tanisha"
1784,tt0459605,Eklavya,2007,"Action, Drama, Mystery","As the kingdom of Devigarh comes apart at the seams, an aging bodyguard attempts to protect the Royal Family, as well as keep its darkest secrets from ever coming to light.",Vidhu Vinod Chopra,"Amitabh Bachchan, Saif Ali Khan, Sanjay Dutt, Vidya Balan"
1785,tt0071730,Kunwara Baap,1974,"Comedy, Drama",A poor rickshaw-puller adopts an abandoned child and brings him up as his son but tragedy strikes when the boy becomes crippled as a result of polio infection.,Mehmood,"Mehmood, Bharathi, Aachi Manorama, Bhushan Tiwari"
1786,tt2726810,Junglee Tarzan,2001,Action,A group of hunters come into a dense forest to recover a hidden treasure. Dacoit Aiappan captures this forest and is also searching for those valuable treasures. A jungle lady Bela confronts and restrains them from doing further wrong.,Kishan Shah,"Vijay Saxena, Nisha Kamat, Joginder Shelly, Jr. Shah Rukh Khan"
1787,tt0082796,Naram Garam,1981,"Comedy, Drama",An impoverished employee tries to prevent his superiors and employers from marrying his sweetheart.,Hrishikesh Mukherjee,"Amol Palekar, Swaroop Sampat, Utpal Dutt, A.K. Hangal"
1788,tt8175968,High Jack,2018,Comedy,Four angry employees hijack a Goa to Delhi plane to settle their dues and take revenge against their employer. Things take a turn when the passengers accidentally consume drinks laced with drugs.,Akarsh Khurana,"Sumeet Vyas, Mantra Mugdh, Sonnalli Seygall, Boloram Das"
1789,tt0099080,Baaghi: A Rebel for Love,1990,"Action, Drama, Romance","A saga of love as a man turns rebellious and goes against his family and society to protect his love, a prostitute from evil.",Deepak S. Shivdasani,"Salman Khan, Nagma, Shakti Kapoor, Kiran Kumar"
1790,tt3398048,Tevar,2015,"Action, Drama, Romance","Caught in the middle of a lethal unrequited love, an athlete protects a young woman from an unwanted marriage.",Amit Ravindernath Sharma,"Arjun Kapoor, Sonakshi Sinha, Manoj Bajpayee, Deepti Naval"
1791,tt9176102,Tuesdays and Fridays,2021,"Comedy, Musical, Romance","To avoid the burden of commitment, a young lawyer and a writer agree to be romantic partners only two days a week. That won't get complicated - right?",Taranveer Singh,"Anmol Dhillon, Jhataleka Malhotra, Niki Walia, Zoa Morani"
1792,tt0307116,Maa Tujhhe Salaam,2002,"Action, Drama",Major Pratab Singh works in the Indian army and he and his battalion has been assigned duty near the Indo-Pakistan border. There duty mainly consists of eliminating any terrorists trying to...                See full summary »,Tinnu Verma,"Sunny Deol, Tabu, Arbaaz Khan, Tinnu Verma"
1793,tt4971258,Bombairiya,2019,"Comedy, Crime, Drama","A PR agent trying to find her stolen phone, a politician in trouble and a fading celebrity find their lives intertwined in unexpected, messy ways.",Pia Sukanya,"Radhika Apte, Akshay Oberoi, Siddhant Kapoor, Ravi Kishan"
1794,tt7628180,Chitrakut,2022,Drama,"Set against a lush Western Indian landscape during the monsoon season, CHITRAKUT delicately sets the tone, interweaving the lives of Saloni, Shaan, Debu, Alisha and Kim - all converging at ...                See full summary »",Himanshu Malik,"Auritra Ghosh, Vibhore Mayank, Naina Trivedi, Shruti Bapna"
1795,tt0268129,Ajanabee,1974,"Drama, Romance","Pregnant Reshmi decides not to have the baby after she wins a beauty pageant. But her husband Rohit doesn't agree, so she walks out of the marriage. Now, Rohit must try to win her back.",Shakti Samanta,"Rajesh Khanna, Zeenat Aman, Prem Chopra, Govardhan Asrani"
1796,tt0443708,Page 3,2005,Drama,A look at Mumbai's socialite party circle world through the eyes of a Page 3 journalist.,"Madhur Bhandarkar, Jay Dev Banerjee","Konkona Sen Sharma, Atul Kulkarni, Sandhya Mridul, Tara Sharma"
1797,tt0089194,Geraftaar,1985,"Action, Drama","Kishan Kumar Khanna is a well-rate film actor who falls head over heels in love with young, beautiful and attractive Anuradha Saxena much to the dislikeness of her gangster brother who ...                See full summary »",Prayag Raj,"Kamal Haasan, Poonam Dhillon, Amitabh Bachchan, Madhavi"
1798,tt0406977,Masti,2004,"Comedy, Crime, Mystery","Bored of their wives, best friends, Meet, Prem and Amar, reunite after three years and decide to have an affair - but instead become the prime suspects in a murder investigation.",Indra Kumar,"Ajay Devgn, Vivek Oberoi, Aftab Shivdasani, Riteish Deshmukh"
1799,tt7853242,Love Per Square Foot,2018,"Comedy, Romance","Individually, Sanjay and Karina don't earn enough to be able to buy a home, so they enter into a marriage of convenience.",Anand Tiwari,"Vicky Kaushal, Angira Dhar, Alankrita Sahai, Raghubir Yadav"
1800,tt0306434,Aankhen,2002,"Crime, Drama, Thriller","After a temperamental man is unceremoniously stripped of his duties as a bank manager, he decides to seek revenge by robbing the bank. He trains three blind men to do this risky task for him.",Vipul Amrutlal Shah,"Amitabh Bachchan, Akshay Kumar, Sushmita Sen, Arjun Rampal"
1801,tt0118931,Daud: Fun on the Run,1997,"Action, Adventure, Comedy","Nandu, a small-time thief, is assigned to smuggle an unknown packet for a petty amount. With the police pursuing him, Nandu has to elude them and deliver the packet on time.",Ram Gopal Varma,"Sanjay Dutt, Urmila Matondkar, Paresh Rawal, Neeraj Vora"
1802,tt15654502,The Ladykiller,, ,"When a small-town playboy falls in love for a dangerous girl, they embark on a journey of a dangerous romance.",Ajay Bahl,"Bhumi Pednekar, Arjun Kapoor, Backagaindancer, Mrityunjay Pandey"
1803,tt9176260,Bypass Road,2019,"Drama, Mystery, Thriller",The Story revolves around a young man Vikram (Neil Nitin Mukesh) who is a fashion prodigy. The story is layered with a murder in town.,Naman Nitin Mukesh,"Neil Nitin Mukesh, Adah Sharma, Gul Panag, Taher Shabbir"
1804,tt11229134,Durgamati: The Myth,2020,"Horror, Thriller","A bureaucrat is imprisoned in a haunted house for interrogation. However, things take an unexpected turn when she gets possessed by a spirit.",Ashok G.,"Bhumi Pednekar, Mahie Gill, Arshad Warsi, Jisshu Sengupta"
1805,tt0069671,Abhimaan,1973,"Drama, Musical","A popular singer convinces his new wife to enter show-business, but his pride is wounded when she outshines him.",Hrishikesh Mukherjee,"Amitabh Bachchan, Jaya Bachchan, Govardhan Asrani, Bindu Desai"
1806,tt14160620,Penthouse,2023,"Crime, Mystery, Thriller",A debauchery-filled gathering for five friends turns into a test of friendship and a web of suspicion when a dead body is found in their rented home.,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Manjari Fadnnis, Mouni Roy, Bobby Deol, Arjun Rampal"
1807,tt13782010,Dus,1997,Action,Terrorist Mast Gul blows up Kashmir's Charar E Shariff mosque; Indian Army General sends undercover Captains Raja Sethi and Jeet Sharma to capture him and aide Nasheman from Afghanistan.,Mukul Anand,"Rahul Dev, Sanjay Dutt, Salman Khan, Vinod Khanna"
1808,tt0369018,Thokar,1974,"Action, Drama, Family","After being released from jail, Shyamu returns home to his village and his home to his mom, and blind sister, Radha. Shyamu and his mom try to get Radha married, but in vain, as no one ...                See full summary »",Dilip Bose,"Baldev Khosa, Alka, Poonam Vaidya, Mehmood Jr."
1809,tt0290326,Tum Bin...: Love Will Find a Way,2001,"Drama, Romance","Shekhar accidentally kills his associate Amar, and decides to watch over Amar's company and take care of his family and friends. However, he falls in love with Amar's fiancé Piya.",Anubhav Sinha,"Priyanshu Chatterjee, Himanshu Malik, Sandali Sinha, Raqesh Bapat"
1810,tt13801462,Gandhi Godse Ek Yudh,2023,"Drama, History",The fictional world where Mahatma Gandhi survives the attack on him and later meets Nathuram Godse in prison. Their conversation leads to a fiery debate between them.,Rajkumar Santoshi,"Deepak Antani, Chinmay Mandlekar, Tanisha Santoshi, Anuj Saini"
1811,tt3771536,Shivaay,2016,"Action, Adventure, Crime",A skilled mountaineer races against time to rescue his mute daughter from the clutches of human traffickers in Bulgaria.,Ajay Devgn,"Ajay Devgn, Abigail Eames, Erika Kaar, Sayyeshaa Saigal"
1812,tt0101283,Ajooba,1991,"Action, Adventure, Comedy","The evil Vizier of Baharistan kills the royal family and takes power himself but the real crown prince, who has survived his machinations, returns to his homeland to avenge his parents as a masked vigilante 'Ajooba'.","Shashi Kapoor, Gennadiy Vasilev","Amitabh Bachchan, Dimple Kapadia, Rishi Kapoor, Sonam"
1813,tt0113913,Naajayaz,1995,"Action, Drama","Inspector Jai is an upright and fearless cop who is given the job to take down the criminal empire of Raj Solanki. Jai and his accomplice Inspector Sandhya, who also happens to be his love, start taking down Raj's empire with gusto.",Mahesh Bhatt,"Naseeruddin Shah, Ajay Devgn, Juhi Chawla, Deepak Tijori"
1814,tt0155928,Oru Kaidhiyin Diary,1985,"Crime, Drama, Thriller","Though David is loyal to Suryaprakash, a politician, he rapes and kills David's wife and sends him to jail. He comes back from jail, after serving life imprisonment to exact his revenge.",Bharathiraja,"Kamal Haasan, Revathi, Radha, Janakaraj"
1815,tt14253784,Junglemahal: The Awakening,2023,Horror,Loosely based on real incidents in the monsoon of mid 80s during the uprising of naxalites in eastern ghat range a group of travellers travels through the deep forests to reach the rescue ...                See full summary »,Arunava Chowdhury,"Masoomeh Ab, Aditya Baliyan, Farhad Khairy, Suraiya Parvin"
1816,tt27688444,Apno Se Bewafai,2023,Drama,"""Vishal (played by Irfan Khan) arrives in Mumbai with dreams of becoming an actor but finds limited success, only landing small roles that barely sustain him. Desperate and lacking money, ...                See full summary »",Prakash Bhalekar,"Sonam Arora, Soni Bhoir, Mahima Chaudhry, Irrfan Khan"
1817,tt0083820,Desh Premee,1982,"Action, Comedy, Drama","Master Dinanath is an ex-freedom fighter. When he gets Thakur Pratap Singh arrested for arms smuggling, he has Master's wife Bharati and young daughter Priti kidnapped and also turns his ...                See full summary »",Manmohan Desai,"Amitabh Bachchan, Hema Malini, Navin Nischol, Parveen Babi"
1818,tt0116391,Gang,2000,"Action, Crime, Drama","After falling prey to underworld, four friends jeopardize their personal lives with point of no return.",Mazhar Khan,"Jackie Shroff, Nana Patekar, Kumar Gaurav, Jaaved Jaaferi"
1819,tt15302628,Tapa Tap,2021,Romance,Add a Plot,Mazhar Khan,"Jackie Shroff, Nana Patekar, Kumar Gaurav, Jaaved Jaaferi"
1820,tt0128985,Chalti Ka Naam Gaadi,1958,"Comedy, Musical, Romance",Three woman-hating brothers face changes in their respective lifestyles when two of them fall in love.,Satyen Bose,"Ashok Kumar, Madhubala, Anoop Kumar, Kishore Kumar"
1821,tt1706317,Tezz,2012,"Action, Crime, Drama","To avenge his past, Aakash Rana plants a bomb in a train endangering the lives of 500 passengers.",Priyadarshan,"Anil Kapoor, Ajay Devgn, Mohanlal, Kangana Ranaut"
1822,tt2884574,Pyasa Darinda,1990,Horror,Add a Plot,Priyadarshan,"Anil Kapoor, Ajay Devgn, Mohanlal, Kangana Ranaut"
1823,tt5805252,Budhia Singh: Born to Run,2016,"Biography, Drama, Sport","A biopic about Budhia Singh, the world's youngest marathon runner whose story garnered controversy and inspiration around the world.",Soumendra Padhi,"Manoj Bajpayee, Mayur Mahendra Patole, Gajraj Rao, Tillotama Shome"
1824,tt0156691,Kaash,1987,Drama,A Bollywood actor-turned-producer faces marital and financial challenges.,Mahesh Bhatt,"Jackie Shroff, Dimple Kapadia, Master Makrand, Anupam Kher"
1825,tt0379818,I - Proud to Be an Indian,2004,"Action, Crime, Drama",I is an Indian. He travels to London for a family wedding and finds his family live in fear of the terrorism by National Front Skinheads and finds he has to become involved which escalates the situation.,Puneet Sira,"Sohail Khan, Tim Lawrence, Mona Ambegaonkar, Scott Hinds"
1826,tt0112738,Criminal,1994,"Action, Romance, Thriller","After witnessing the sudden death of a woman, who was unable to afford hospital treatment, Dr. Ajay Kumar cancels his immigration to America and instead sets out to build a hospital that ...                See full summary »",Mahesh Bhatt,"Nagarjuna Akkineni, Manisha Koirala, Ramya Krishnan, Laxmikant Berde"
1827,tt1992138,Force,2011,"Action, Crime, Drama",A vengeful gangster targets and terrorizes an entire police unit and their families.,Nishikant Kamat,"John Abraham, Genelia Deshmukh, Vidyut Jammwal, Raj Babbar"
1828,tt0119427,Judaai,1997,"Comedy, Drama, Romance","In order to attain wealth and a luxurious life, a greedy wife sells her husband to a rich woman. However she realizes that with a luxurious life, she has to pay a heavy price for this decision.",Raj Kanwar,"Anil Kapoor, Sridevi, Urmila Matondkar, Paresh Rawal"
1829,tt6009232,Tom Dick and Harry Returns,2021,Comedy,"Three struggling friends hit upon new means to live a happy life, by imposing as COPS. v Wearing the uniform makes them an overnight neighborhood sensation. v Life changes when these Fake ...                See full summary »",Deepak Tijori,"Jimmy Shergill, Pooja Chopra, Sanjay Dutt, Nazia Hussain"
1830,tt0316369,Padikkathavan,1985,Drama,"Two brothers are ousted from their house by their stepbrother's wife. Years later, when one of the brothers is framed for a murder, his stepbrother, who is a judge, returns as a lawyer to save him.",Rajasekar,"Rajinikanth, Ambika, Vijay Babu, Shivaji Ganesan"
1831,tt0348078,Souten,1983,"Drama, Musical, Romance","Shyam, a middle-class man, falls in love with a millionaire's daughter and marries her. However, as their relationship starts deteriorating, Shyam finds solace in the company of Radha.",Saawan Kumar Tak,"Rajesh Khanna, Tina Ambani, Padmini Kolhapure, Prem Chopra"
1832,tt0066888,Caravan,1971,"Action, Comedy, Musical","Sunita is a young woman who ends up married to the wrong man, Rajan. Thinking that he has conspired with his girlfriend, Monica to murder her, she runs away to find an old friend of her ...                See full summary »",Nasir Hussain,"Asha Parekh, Jeetendra, Aruna Irani, Mehmood Jr."
1833,tt0457875,Ek Ajnabee,2005,"Action, Crime, Drama","Suryaveer, an ex-army officer, is assigned the task of protecting a young girl, Anamika. When Anamika gets kidnapped, he decides to use all his skills to rescue her.",Apoorva Lakhia,"Amitabh Bachchan, Arjun Rampal, Perizaad Zorabian, Rucha Vaidya"
1834,tt25434258,Apurva,,"Drama, Thriller","Apurva, a brilliant and enigmatic detective, is drawn into a complex web of deceit, secrets, and a dangerous conspiracy.",Nikhil Nagesh Bhat,"Tara Sutaria, Abhishek Banerjee, Rajpal Naurang Yadav, Dhairya Karwa"
1835,tt6180274,Poorna,2017,"Action, Adventure, Biography",An Adivasi 13-year-old from Telangana becomes the youngest girl in history to climb Mount Everest.,"Rahul Bose, Prashant Pandey","Aditi Inamdar, Rahul Bose, Heeba Shah, Arif Zakaria"
1836,tt15378284,Am I Next,2023,Crime,"A sudden shock grabs the family of 14-year old Honey, when they get to know that their teenage daughter is pregnant. She was raped and now there is a long court battle to seek her right to terminate the pregnancy.",Rahhat Shah Kazmi,"Anushka Sen, Neelu Dogra, Tariq Khan, Ahmer Haider"
1837,tt1869296,Bhuddah Hoga Tera Baap,2011,"Action, Comedy, Crime","A quick-tempered, flamboyantly-dressed, retired hit-man returns to India for one last job. Just don't call him ""Buddah""",Puri Jagannadh,"Amitabh Bachchan, Hema Malini, Sonu Sood, Sonal Chauhan"
1838,tt1047519,Red Swastik,2007,"Crime, Drama, Thriller","The police hunt a femme fatale who, after intercourse, brutally murders her lovers and leaves behind a swastika calling card.",Vinod Pande,"Sherlyn Chopra, Harsh Chhaya, Deepshikha Nagpal, Deepraj Rana"
1839,tt7549484,Firangi,2017,"Comedy, Drama","When there are disputes in life, love overcomes all challenges and truth prevails. Set in the colonial era, Firangi is the story of a mutiny staged by the villagers against the Britishers.","Rajiv Dhingra, Rizwan Mohammad","Kapil Sharma, Ishita Dutta, Monica Gill, Edward Sonnenblick"
1840,tt0094979,The Deceivers,1988,"Adventure, Crime, Drama","Fact-based account of a secret society of murderers, and of the man who exposed them in British India 1825.",Nicholas Meyer,"Pierce Brosnan, Saeed Jaffrey, Shashi Kapoor, Helena Michell"
1841,tt7274806,Kaashi in Search of Ganga,2018,Thriller,"The movie is about two siblings, Kashi (Sharman Joshi) and his sister Ganga. The film is set in the Indian city of Benaras, also known as Kashi.[9] Kashi is a man who belongs to a community who are involved in performing cremation rituals.",Dhiraj Kumar,"Prince Adhikari, Aishwarya Devan, Sukriti Gupta, Kranti Prakash Jha"
1842,tt0845529,Risk,2007,"Action, Crime, Drama","Modern day Bombay is ruled by Bangkok-based underworld don, Khalid Bin Jamal, who has the Home Minister, A.R. Sarang, as well as the Police Commissioner on his payroll. Khalid would like to...                See full summary »",Vishram Sawant,"Vinod Khanna, Randeep Hooda, Tanushree Dutta, Madhuri Bhagwat"
1843,tt0055783,Bees Saal Baad,1962,"Thriller, Musical, Mystery","When a young man's family gets haunted by a spirit, he gets warned not to return to his hometown. So he then decides to investigate the issue.",Biren Nag,"Biswajeet Chatterjee, Waheeda Rehman, Manmohan Krishna, Madan Puri"
1844,tt0266875,Raat,1992,Horror,"Mini shifts to her new house along with her parents Mr. and Mrs. Shrma, as well as, nephew Bunty. Bunty finds a cat in the backyard of the house and gets attracted to it but the cat soon ...                See full summary »",Ram Gopal Varma,"Revathi, Rohini Hattangadi, Om Puri, Akash Khurana"
1845,tt2369154,R... Rajkumar,2013,"Action, Comedy, Crime",An aimless youth starts working for a drug baron and his mission is to kill the rival.,Prabhu Deva,"Shahid Kapoor, Sonakshi Sinha, Sonu Sood, Ashish Vidyarthi"
1846,tt26733635,Sulaikha Manzil,2023,"Comedy, Drama, Family","When the marriage between Haala and Ameen gets decided in a short span of time with very little time for preparations, it leads dramatic ride between the families.",Ashraf Hamza,"Noushad Ali, Lukman Avaran, Shebin Benson, Jolly Chirayath"
1847,tt0215517,Angoor,1982,Comedy,"Based on Shakespeare's 'A Comedy of Errors', this is a story of identical twins (2 pairs) and mistaken identities.",Gulzar,"Sanjeev Kumar, Moushumi Chatterjee, Deven Verma, Aruna Irani"
1848,tt10741542,Sherni,2021,"Action, Adventure, Drama",An upright Forest Officer who strives for balance in a world of man-animal conflict while she also seeks her true calling in a hostile environment.,Amit Masurkar,"Vidya Balan, Vijay Raaz, Neeraj Kabi, Mukesh Khanna"
1849,tt5638500,1920 London,2016,"Horror, Mystery","After her husband is possessed by an evil spirit, a woman turns to her former lover to perform an exorcism.",Tinu Suresh Desai,"Sharman Joshi, Meera Chopra, Vishal Karwal, Surendra Pal"
1850,tt2344678,Himmatwala,2013,"Action, Comedy, Drama","When a temple priest commits suicide after being dishonored by an evil landlord, his son returns to his native village on a mission of vengeance.",Sajid Khan,"Ajay Devgn, Tamannaah Bhatia, Mahesh Manjrekar, Paresh Rawal"
1851,tt0256692,Chori Chori Chupke Chupke,2001,"Comedy, Drama, Musical",A prostitute agrees to get impregnated and then give the baby to a couple (Raj and Priya) in exchange for a million rupees. Everything changes when she develops feelings for the baby and Raj.,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla","Salman Khan, Rani Mukerji, Preity G Zinta, Amrish Puri"
1852,tt0196635,International Khiladi,1999,"Action, Crime, Drama",A crime boss is accused by a reporter of murdering her brother and raping her. He investigates the frame-up.,Umesh Mehra,"Akshay Kumar, Twinkle Khanna, Rajat Bedi, Vivek Shauq"
1853,tt3672698,Play Girls,1995,Thriller,Add a Plot,Umesh Mehra,"Akshay Kumar, Twinkle Khanna, Rajat Bedi, Vivek Shauq"
1854,tt22023260,100%,,Comedy,Add a Plot,Sajid Khan,"Shehnaaz Gill, Nora Fatehi, Riteish Deshmukh, Sahil Chaudhary"
1855,tt0477857,Sehar,2005,"Action, Crime, Drama","Ajay Kumar the newly appointed, honest SSP of Lucknow police cracks down on the nefarious cop-mafia nexus in Uttar Pradesh, but finds a cunning and ruthless adversary in Gajraj.",Kabeer Kaushik,"Arshad Warsi, Pankaj Kapur, Mahima Chaudhry, Sushant Singh"
1856,tt15210862,Bade Achhe Lagte Hai,2017,Crime,19-year-old Moksha lives in his own world and does not listen to anyone. This habit takes him to such a turn that he did not even imagine.,Sunil Subramani,"Rohan Shah, Azhar Sheikh, Suman Singh, Boishali Sinha"
1857,tt0053980,Kala Bazar,1960,"Crime, Drama, Musical","A man sells movie tickets on the black market, but starts to have a change of heart after he falls in love.",Vijay Anand,"Dev Anand, Waheeda Rehman, Nanda Karnataki, Vijay Anand"
1858,tt6468814,Touch Chesi Chudu,2018,"Action, Comedy, Crime",A peaceful man completely devoted to his family finds his violent past resurfacing.,Vikram Sirikonda,"Ravi Teja, Raashi Khanna, Seerat Kapoor, Murli Sharma"
1859,tt0175423,Aap Ki Kasam,1974,"Romance, Drama",Rajesh Khanna plays Mumtaz's jealous husband who begins to doubt her fidelity when his best friend Sanjeev Kumar enters their lives. She is unable to convince Rajesh Khanna that she loves ...                See full summary »,J. Om Prakash,"Rajesh Khanna, Mumtaz Askari, Sanjeev Kumar, Rehman Khan"
1860,tt3483646,Bewakoofiyaan,2014,"Comedy, Drama, Romance",Bewakoofiyaan is a slice-of life comedy when recession strikes and the lack of money tests love. Is living on love and fresh air really possible?,Nupur Asthana,"Ayushmann Khurrana, Sonam Kapoor, Rishi Kapoor, Swedha Singh"
1861,tt0142431,Khamoshi,1970,"Drama, Romance",Tale of a female nurse trying to maintain a balance between her professional life and her emotions who falls victim to the natural feeling of love and compassion when a person takes care of another person.,Asit Sen,"Rajesh Khanna, Waheeda Rehman, Nasir Hussain, Snehlata"
1862,tt0102835,Sanam Bewafa,1991,"Drama, Romance","Salman falls in love with Ruksar but their fathers, despite being neighbours, are sworn enemies. The couple end up marrying but they are shocked when they finally discover the reason why their fathers allow the marriage to take place.",Saawan Kumar Tak,"Salman Khan, Chandni, Kanchan, Pran Sikand"
1863,tt21386020,Rocket Gang,2022,"Comedy, Drama, Fantasy","A roller-coaster ride of friendship, camaraderie, love and dance as the team of 5 children step into the biggest dance competition to accomplish their dream.",Bosco Martis,"Aditya Seal, Nikita Dutta, Jason Tham, Mokshada Jaikhani"
1864,tt16169406,Andaman,2021,Drama,Andaman is an inspirational social drama about a quarantine centre in an unprivileged village.,Smita Singh,"Vishal Agiran, Arav Aryavanshi, Arav Aryavanshi, Dinesh Awasthi"
1865,tt0284456,Samadhi,1972,"Action, Drama, Romance","Lakhan Singh gives his life of a Dacoit and lives a happy life with his wife Champa when his son Jaswant becomes three years old, Champa becomes ill with cancer and circumstances force him to be again a Dacoit.",Prakash Mehra,"Asha Parekh, Dharmendra, Jaya Bachchan, Tun Tun"
1866,tt0189633,Kareeb,1998,"Drama, Romance","Birju is a young man who lives with his mom, dad, elder brother, Bhabhi and nephew in an upper middle class home. His father would like him to work as well as accept some responsibility, ...                See full summary »",Vidhu Vinod Chopra,"Bobby Deol, Shabana Raza, Abhay Chopra, Moushumi Chatterjee"
1867,tt7172308,Kuldip Patwal: I Didn't Do It!,2017,"Crime, Drama, Mystery","A commoner is thrown into a jail cell on suspicion of murder of a local politician. Can he survive the State entrapment, or did he actually do it?",Remy Kohli,"Deepak Dobriyal, Gulshan Devaiah, Raima Sen, Parvin Dabas"
1868,tt0396563,Dil Ne Jise Apna Kaha,2004,"Drama, Romance","A wealthy man working in an advertising agency and a dedicated doctor fall in love and marry. When his wife dies, the devastated man must fulfil her last wishes.",Atul Agnihotri,"Salman Khan, Preity G Zinta, Bhoomika Chawla, Rati Agnihotri"
1869,tt21391884,Pokhar Ke Dunu Paar,2022,Drama,"Amidst the 2020 Coronavirus Pandemic, Sumit and Priyanka, an eloped couple, return to the security of their hometown. While Priyanka feels uneasy in the suffocating familiarity of her town, Sumit immerses himself in his tribe of friends.",Parth Saurabh,"Abhinav Jha, Tanaya Khan Jha, Dheeraj Kumar, Sheelnidhi"
1870,tt23128938,Wonder Women,2022,Drama,"Narrates the story of six pregnant women, who arrive at a prenatal class with beliefs, confusion, and questions regarding pregnancy and childbirth.",Anjali Menon,"Nadia Moidu, Nithya Menen, Parvathy Thiruvothu, Padmapriya"
1871,tt1446071,"Gallit Gondhal, Dillit Mujra",2009,Comedy,"Kolsewadi has never seen any progress in the village, thanks to the bickering and fights between MLA Chandrakant Tope and Sarpanch Bajirao Dole. Narayan Wagh, a villager, makes the most of ...                See full summary »",Nagesh Bhonsle,"Makarand Anaspure, Suzanne Bernert, Nagesh Bhonsle, Ramchandra Dhumal"
1872,tt0079221,Gol Maal,1979,"Comedy, Romance",A man's simple lie to secure his job escalates into more complex lies when his orthodox boss gets suspicious.,Hrishikesh Mukherjee,"Amol Palekar, Bindiya Goswami, Deven Verma, Shobha Khote"
1873,tt0074730,Kabhie Kabhie,1976,"Drama, Romance",Kabhi Kabhie is a movie about the love story of generations and how a chain of events brings together old lovers as friends.,Yash Chopra,"Amitabh Bachchan, Shashi Kapoor, Rakhee Gulzar, Waheeda Rehman"
1874,tt15180374,Mystery of the Tattoo,2023,Thriller,"An art student/therapist befriends her new neighbor. Soon after which she starts experiencing deadly psychological and hallucinating events, only to realize later that they were all a set-up by her neighbor to apprehend an old killer.",Kalaiarasi Sathappan,"Rohit Raaj, Arjun Rampal, Daisy Shah, Manoj Joshi"
1875,tt22436062,Dhoomam,2023,"Action, Adventure, Drama","Avinash wants to quit his marketing job at a top cigarette company, but it comes with consequences.",Pawan Kumar,"Fahadh Faasil, Roshan Mathew, Aparna Balamurali, Achyuth Kumar"
1876,tt0091328,Karma,1986,"Action, Adventure, Drama",The BSO is a British oriented group who wants to take control of India. When senior police inspector Vishwa Pratap Singh arrests there leader Dr. Michael Dang the authorities blast the jail...                See full summary »,Subhash Ghai,"Dilip Kumar, Nutan, Naseeruddin Shah, Jackie Shroff"
1877,tt0078204,Satyam Shivam Sundaram: Love Sublime,1978,"Drama, Musical, Romance","Rupa (Zeenat Aman) grew up being cursed as ""unlucky"" in her birth village. Her mother died during childbirth, then a kitchen accident leaves half her face disfigured. This is an artistic ...                See full summary »",Raj Kapoor,"Shashi Kapoor, Zeenat Aman, Kanhaiyalal Chaturvedi, A.K. Hangal"
1878,tt0097045,Chandni,1989,"Drama, Musical, Romance",Fate leaves Chandni shattered as her love Rohit disappears from her life. She meets Lalit and they befriend each other until Rohit knocks on her door.,Yash Chopra,"Sridevi, Rishi Kapoor, Vinod Khanna, Waheeda Rehman"
1879,tt13097434,Colour Photo,2020,Drama,A tragic-comedy that is set in the 90s between two different personalities coming from different backgrounds that change their lives in a tale of love.,Sandeep Raj,"Suhas, Chandini Chowdary, Sunil, Harsha Chemudu"
1880,tt5978194,Bhouri,2016,Drama,"A tragic love story of Bhouri, a 23-year old who is married to a 55-year old, the film highlights the exploitation of women in male dominated society.","Jasbir Bhaati, Jasbir R Bhati","Raghubir Yadav, Masha Pour, Kunika Sadanand, Vicky Ahuja"
1881,tt7609114,Yamla Pagla Deewana Phir Se...,2018,"Action, Comedy, Drama",An upright Ayurveda practitioner is hounded by big pharmacy giants for his age-old formula that cures everything.,Navaniat Singh,"Dharmendra, Sunny Deol, Bobby Deol, Kriti Kharbanda"
1882,tt4467262,Katti Batti,2015,"Comedy, Drama, Romance",A romantic comedy that follows Maddy and Payal's live-in relationship until a sudden turn of events creates a distance between them.,Nikkhil Advani,"Imran Khan, Kangana Ranaut, Abhishek Saha, Suhaas Ahuja"
1883,tt14188316,Chidiakhana,2023,"Drama, Sport","It is a coming-of-age story of a Bihari boy who is embraced by residents of a Marathi Chawl due to his grit, imagination and especially his footballing skills.",Manish Tiwary,"Ritvik Sahore, Avneet Kaur, Rajeshwari Sachdev, Prashant Narayanan"
1884,tt13261780,Hari Singh Nalwa - Champion of the Khalsa Ji,2022,Biography,Add a Plot,Manish Tiwary,"Ritvik Sahore, Avneet Kaur, Rajeshwari Sachdev, Prashant Narayanan"
1885,tt0857381,I See You,2006,"Comedy, Drama, Fantasy","Dr. Shivani Dutt lives a wealthy lifestyle in London, England with her widowed mom and a dog named Kaali. She works at the Thomwell Hospital. One day she notices that some of her fellow ...                See full summary »",Vivek b Agrawal,"Arjun Rampal, Vipasha Agarwal, Chunky Pandey, Boman Irani"
1886,tt0089599,Mirch Masala,1986,"Drama, Thriller","In colonial India, subedars (tax collectors) went from village to village with soldiers, often demanding more than taxes. A subedar commands Sonbai, a beautiful and confident woman whose ...                See full summary »",Ketan Mehta,"Smita Patil, Naseeruddin Shah, Om Puri, Ratna Pathak Shah"
